user_id,business_id,stars
IEQjRwcXUJQ4J-x4H6Nfsg,HhVmDybpU7L50Kb5A0jXTg,2.0
ltTLCzM4p-1cnC70SPNfSA,qTTBJ83d-nWSnQpXyd44gA,4.0
NYxQwZ7ftzfBeE0HJolpEg,cJWbbvGmyhFiBpG_5hf5LA,2.0
eZeBuiVZWT7u3SktO7mv9w,fN_I3jP7RD2llubTvhXtKQ,4.0
Bf-X9oxiiRvzgrwguUWoeg,Bux3uz_RHXjYrRdNZSIKBA,4.0
BkMqpJikNc3r5itc-ui6ww,74wRr6PP6lbaL1YzUcYGAA,2.0
Sd357RRT7uLQ3v52aQaLqw,7Ug8zCmY6iDTewxWqeYQ2g,5.0
m7z-tX6XDZ27xGhGjnI21w,xkVMIk_Vqh17f48ZQ_6b0w,5.0
CQ67NJigSe5-uBDX3b_CUw,y166Ve7c7y2EnnePytr71Q,4.0
IrrulcUUCHg3deMsrdF_xg,1kHr1RTkm_J-dfrq-HPBug,3.0
E0v3KkPKsizW_RW3CKQj-A,iDrlmWvum4yrNhanInOyOQ,5.0
0EJNWlsatHyfSr2jJ3BJ6g,4k3RlMAMd46DZ_JyZU0lMg,5.0
4KbUaerUBoiUwZGMHKVFxQ,pOvTYClFgMm-wAXPW1CnhQ,4.0
Z88N6qly3Dp5C06XbZ9IMQ,LpJvitnw7vU5UW-3KE9kjA,4.0
t2O6rs4fZeY9o6ZY52RyJA,TkSIb5m9KXEBq2hViJwuXg,5.0
8AwcaBJjiMpQ__FPxktwwQ,S16YsO21x0MOHWWhN5HxAw,5.0
9J7ifUhXuHiW4hsWiMt6zA,cKcLn3s99NyTL94NDpOzyw,5.0
2-01LlVLrCujcL1kT2Xchw,po0p6NIro0cDrmKkcyPy0w,4.0
0GTanD35lGadNgiDp_a8cQ,YXdriiIKA4b1nQiRQ4XaDA,3.0
wd3xoNaDLib8dhQ7BxUl6g,KfaeDC-oPE6GTfBvdF9x7Q,4.0
LRv--ZITTTiKRXC171WHtg,HL_ii9f1l1uqbGLBZi0EBg,3.0
8l6mJUy1jMEjso7iMQHHgg,B70iTJjcPkuYn8ouUewWgw,3.0
Vqp0dpug9Db-kFHO3PkAaQ,GHUHWAaVjKDn74r50EKKMA,4.0
W1RXN13QRcnnMQImd2rhKw,qCJUzinB3XxrLM6ATBJh2g,4.0
w2PyT_BYJSHOlCyxh8LzzQ,mmbXj7CmjGbH-wR3j6cD0w,3.0
yxtwZzmnCYiMatSeT65rAA,WRQ-9LluyivReFiQZFUujw,5.0
dD5vTDPzv_79m8_zZhc9hA,p6Rf2hsyF1eYVJk9ag3W2A,5.0
uPtcm-krVuWIyY4UIJqDFg,H9a6IRS0edhW343Y2kXSSA,3.0
loHq4MfAzNeWidlVBK3k9g,Md6895ZtS3FA8a0pUaH6nw,2.0
zKCAyo1rdFKu8xQGivJeUw,_8VkSb_Mryb6bHQxSWB7Pg,2.0
4qmjySJprpPSKDoxHLIuEQ,G7vqAwER6-skAbsDp6jLgg,3.0
3MwccEgTNoXgc-en9e7Qzw,0oh91u-VcUopMsdHJvF-CQ,2.0
EiP1OFgs-XGcKZux0OKWIA,o6Yor6ofIw2TqM3mN28Kzg,3.0
HkgxlKEdsdEK-qsiBgrq6Q,YzlgswAwmpkMQifS3-YQTw,4.0
jjogE_kPPMjxKvDEFlct6w,GIx1awHeMv4drFpqz-1t7g,5.0
wi0dVER4HBLYEmYHoqu-Ew,hHe1mFDxxrtejXHfiysJJg,2.0
veLWPGA-1MMtcRNDYWm-BA,irt97q32ROIgQJOEqseebQ,2.0
MWuVbyBgP4vD24Rc7UH5xw,SUqac8vBnv2nWAJzSx0r1g,4.0
1XrB44t6fDgSabcsWbI0Qw,JpgVl3d20CMRNjf1DVnzGA,1.0
w5bwTIjGTebtlWEEAxfKhg,JkknsADNODDvDSmX5scAtg,5.0
L8cvMZLWmM4qWTl9SkxJ8g,-ed0Yc9on37RoIoG2ZgxBA,5.0
8YZoHo__JAcce_7nwuyAVw,75SBuDApJU5ca9tGC1Pw3Q,4.0
uaN7sGhKZ_N8PPxDFmLdlA,--cZ6Hhc9F7VkKXxHMVZSQ,5.0
eq8AqFaTMBL4GmAYf1vUeQ,NVsmDL12AWwovFsuBMD1jQ,5.0
_N8YA_UiSwUIXoyHBx_qrw,QqbZA4r5g1vCbOxOAKJgWg,3.0
gMfkWTxRVZtJAMm_adQKsQ,487ZwV1pjttfx_kdqtIl3Q,5.0
OLn8EvPsu4hNug8V5PF2jA,jlpseJr1CS8aCMieENkQ8g,3.0
x_kJi2ozLPgXhckevtjStA,0zgu-ktM767MGgo8DN20-w,5.0
ZTKSgba01lWMKT2RUbCGrg,bhqOSajw2x1NLQxijsDVcg,3.0
rypcWiSNGM0suWsiSLh9xA,p0iEUamJVp_QpaheE-Nz_g,3.0
8k4hOmF4tJflaUGsUIdqMw,qe0MCxqSWvpJGD04yyLKXw,4.0
ssgRnGGXxigWTEXM-n92lg,tJ9-u9MfpVbX4X2miIJ71w,4.0
7HFkF9A2xaHxLqwcFnJ0JQ,wxL9wgxLeuMMfI6SAXIzJw,5.0
9W73B44Iw8WslrTNB2CdCg,f7i3uVahlfykAQvDxx4CDg,3.0
N8bPJNrqCGuUAazxqO9vHA,KVqWA98XZwGhJ3YbFNi0vw,2.0
Wu0yySWcHQ5tZ_59HNiamg,tH_ObhULoHCb1n08pbHgHQ,3.0
VvYC7DUlWds5H2fs8nyeUQ,-FNquqGseSCVMWo7KbK-Tg,1.0
SxcN4e5SKNhZ4wfEUbAMRA,6c9e9qH_AdBYQnm7dyiDAQ,4.0
y-OW396z2nqGyyklOLnVjw,MjD_bzVtkAIviFsNFGy7Zg,3.0
ImBb4MxG9wfTkZfOcfZhJQ,jUF7BSWB2s7Xgp5PbISbsg,4.0
n86B7IkbU20AkxlFX_5aew,Knnc473zh8m7IBC0oLTHkg,3.0
6cW8GuKZyFjpg29djEJoPg,5foBHyoMbLFanSck9Zp2PQ,1.0
zsZVg16yjZu5NIiS0ayjrQ,fCkfyCr1gFczZC816a9pOA,3.0
vy6bsyGB80NX24wddBb--g,Qy5hg5zVG76Pyv3nrPE22Q,5.0
2oTG2GrBpikkonRxQywI7Q,6CjVFTO7F-q8BP7oQKB_9g,4.0
2VKVhy1SwaixHCeiWglLUQ,2xlQ1OA8iU2V460CgS37-w,4.0
4KbUaerUBoiUwZGMHKVFxQ,24Dii6bFstEhJyb2i6u6xA,4.0
W5GNz_rDc9r37Uav1mdocg,2s2ww6WaulfOEI16s1uyDg,4.0
kSOkDKEdCzDjOVFaqOcTKQ,G5ON5SvPJddUi6hDjmsTOA,3.0
UVVzF9WtTkTODPBTetJUDw,Ks0M3J4vZAKsHPuCINz5fQ,5.0
j97PtHlFcx7jhmV_1eQdtw,cYwJA2A6I12KNkm2rtXd5g,5.0
hCy4Kkyo4N0fFLMDpKjYyw,dWk0mbhj79pK3WBp5oLtpw,4.0
Pm1bHgmnkOJOFkHPAr7PjQ,El4FC8jcawUVgw_0EIcbaQ,3.0
WnUDyIE3YWdHcON-i-1MKw,YNpwfdqBeP6j8aFrJp2sQw,3.0
Bwa7MWEM88FtiNLaXWCkww,rqLksDzegxNXMWwZk3eZnQ,5.0
3yMtpQ_wV4ZGg6E69uE1PQ,59c3Cp-p5i18xFCKUuCkFQ,3.0
U_ocWuKYVev4OvcA7xIGwQ,Q7LXetNm-Aj34cv37TMp2A,5.0
NcUPsHsnF7HBbVjjmoYElw,b-RSw4G3HJvGfwvRLzuLPw,2.0
75DUiVsWkGZRW--zySVORA,rxA9c0_XObabVL1WCTA4FA,5.0
hMY0wsj3VxOaBixV_6YnuA,gjATEWAllTfxfxhGqJ93sQ,3.0
GtMg9Ooc2ykPD0OV5P3pzw,ywkw13rZ9xIv1s3CibF-uQ,3.0
wxQCLMnuVYbdtmQCc2ryZg,lHCwqXdDSmlmqe88WpjeEg,3.0
mgBV3YmtaEqKmvrOHKQXfA,qME1CvFxSrhqE6-YGcp3Rw,4.0
HmN7p502YMJGkBNv5bzi1w,t-o_Sraneime4DDhWrQRBA,2.0
JKzqdJ8Xe7uHHcQo5vthNA,VO2WD2hE1jLyNFCja3XlGg,5.0
Mv55A30nEcAl3vk4qow5dA,ghDNHpqETRJGxG5iUtaZtw,3.0
wXdrUQg4-VkSZH1FG4Byzw,1j9BbuiaVYQWyXyUjb3rHg,5.0
NGLufCod1pP760aBucp3tw,PZvclt8AcdAbIBh_tuJEkQ,5.0
L8cvMZLWmM4qWTl9SkxJ8g,wAKV6rA1QppMTS3-FXRTSA,4.0
qF1V8GyuLL5Fpv40Cyturw,izl2fi4Ya2W3GqpQ928oSQ,4.0
A0Z_UchZuzddAJjnay2f0g,DZwXQUa5KGUcJ0y4TO1pFQ,5.0
n5HCox_qsCR-DidvPzyctA,qaNt4vtVdge_S68DVjw5Jg,3.0
X1Cy1xsDawDiH0o9dmDIXA,HaWU8ICNtjIkCN_ZNrx1hw,4.0
bOHx6q63sD0jhtV3CLolhA,sDT7CvVLsPG1JizVddhxzg,1.0
JQlzHruOqwMuueStY_9_DA,E83nSU_y9zedOzQnkTjV1g,3.0
iJCtRAlSvxiUuKlVAnsq0A,L1PsHcUvdiZvViwYjwGK-A,4.0
sOL82Hbfza89tKL6m_wBJA,A-ToCCe7d2lWM2uXGVMO7g,1.0
s1hZZMkaWCql09X-cGUQEQ,VhEWjWUrcHFFNAyZN-TzyQ,5.0
mFwRTTDW0Yr-rFkTF2cFsw,e-YnECeZNt8ngm0tu4X9mQ,3.0
TFWX0c8ohwSpeMEcL3sgow,1FMIjdO-BLUoc9lghdcnIg,5.0
-C-l8EHSLXtZZVfUAUhsPA,bz69msmKwRjWQzN-XwyV6Q,4.0
yEmeRQb4WH6NN0IAaTX_lw,jGajKCm6-urgLQeNyeL-FA,1.0
4-ut9noMzEf0is9W-8CPnQ,nrlDTd0_h3_RjUysU5fiwQ,3.0
LoLmkPhGZr-2FlWSUCE-Kg,9ET_RUNztevq4_OLAX80Gg,4.0
tAFMvCqZel6t6Fp5QdxD7w,2qjvYspb3bEmCaw1vmSk0g,4.0
ePWsbOWDTJcgIus-BFuKpg,j7HO1YeMQGYo3KibMXZ5vg,4.0
miClbIxZOkKbOhNmbCetSA,DqcD3YflYhArFsC4KVUnOw,5.0
750rhwO7D_Cul7_GtO9Jsg,znFlsnCysqAmLS8mL-L1ew,3.0
a_5PHpKHFQYtVgEr4QTUMA,Xj7DIGRHEchJ-VVdISazQQ,4.0
5CgjjDAic2-FAvCtiHpytA,9ePd14ukO4iwaKRcU9OSTw,3.0
C0pdHsyteZwP-7R1yhJIeQ,DokbdCS20re-Jo-OqKRilQ,4.0
7V7hxX3R7889HvKWJqgGWQ,Vbal-AZnu2w6NttIKfdjDg,3.0
p4WztGxrJBrVWmt-xmY5Fg,GIfZNMP0oIJCje_Xp0Bgrw,3.0
BcWoqczYhcM8_qQZGc9zqQ,VeVjZ8aR_zFEM9jKJuvraw,1.0
peVsgFj0qa8SErmzIDM0lg,b959iSBSYuuhtiEmv6VIQA,5.0
dArzYnlZh0gBLjA6YkJeoQ,Ql_yYull9tglbdsiNZcJiA,4.0
MXE5dJEqzzfKDLEGkHbdVA,4CXnWcTTgwBkkcQT6_6ppA,4.0
Z0GA65zCMI4ska4iHRr8Bg,SgSVJWgMwFteYyz4OlHu9Q,5.0
e0AUdCu-jeOkLImiEzlTDg,K2CdjES-IZDDEgetOnf0Vw,5.0
LGoYq9EufN34Es2r9i5mpg,JWDiG0nSsM7GQ9QFRTxU9w,4.0
wFDewm6fvtVRZ0te5em63A,vx4YAA02Qz6khRD1fZ1MFA,3.0
uz1_cds7yyehTPYnrArdYA,yykWaXdUDEatMwbzalN9gQ,1.0
vX72EYVC9tff84HgGWPv_Q,-igpUhnA1b5iUK6rfAtuPw,5.0
R7G6h1iMjTfBlJ_7_5lTJw,SjgeuBlgKER9yegpoxT99w,5.0
BO1A62kTQk4MfwZPOD9sKg,J6sLDg0ZdWch_1S8hyEbgg,4.0
Yl7OYdHuYmr7K-IW9_ayng,h_4dPV9M9aYaBliH1Eoeeg,4.0
YEZNR83u5qi3-boq-MkdaQ,6qJPWV34kpdC8TUWEZvWOQ,2.0
UJ4uCYEppIIo9IRGMx5E1A,tEaW0zgsYihSTjysrpXaWg,5.0
bXCOHfm2PK-L2c0mH8Iy1A,eaNenRk_liZBERFFLCXqqQ,5.0
iX1IIVWt5__u7ykkczLsRA,2UFl9gLOQrSGY2sPu6U-kA,4.0
j6Bdnlcu3mwrDmDIOPXbSg,eTXYID00jGxq1vZpntBUFw,4.0
j9vih1KD2r-NLlaHfZPkRA,eBj_YyJU5jVu6tbZCkdtDA,4.0
i7QG1ixeuFwpemeLvmRKHA,sLxbYuDP41cMMCsov0ULOQ,4.0
pMefTWo6gMdx8WhYSA2u3w,u-3wk-2mnsjy0YIoEg_XjQ,4.0
gwFDKT3MoW3mBm0n9P_ATQ,-9Ir5OiFiOszIgeFgalXcw,5.0
P-3Q0haxyKO3JLHnQo83Bw,01Ov9eDxKRY5k6ImMdiWLQ,5.0
QozLnf7sjzQ0IRzEAsepKQ,LHMPtp-2fsjSsxrLxtLeXA,3.0
uBHRgjD2xy77JCVm7CwmOA,aE-02jgBVhV56x0kbfvSIA,4.0
mLmgtTwuryDjJAQrSZ_w5w,VatWIJnfdVahCRQWDMqEyQ,4.0
U1XB9-3lh8Z3Eki6qU-v2g,pr8Mha_nXhkONtwmj9ka4g,3.0
jR00ESlM7Rmg9tFYwMbh4A,UidEFF1WpnU4duev4fjPlQ,4.0
CTaZ3ebFGQMHaLZhnO2EuA,ZspvlO5Dvtd517YhVLJJ_A,1.0
ZnIaEvJwrxlBUjimIpx2Qw,ls9yHpiI4Je3gm9W4BejLw,4.0
sWKaLjpYG6VABf23CXDhyA,oXMvjbVKKr629a2FTxXtJA,1.0
dmRueUwj0JMTlNZfTj3ZWA,SDSDJp-d_qUibvLF2FfsCQ,4.0
X0ThBT2nXkeEFzd7RSuy6Q,Eg_M8eeu9SDEdbP7iUmVbQ,4.0
oigPots1DGB1tRxb8H-xaA,He_4k_w_8bjWnoepahS2zw,3.0
5wRCMyU9dEdkja_mO0qfeQ,xtYiHTmunjfCN2sUaQxBjA,3.0
Jbd1x8jj3EgOkQMZ3RImKw,0XHMciYfPq7HzEiLCknaCA,4.0
19uBC840gZ-BrIfI3Fae4w,RJtgNpUFthlJ5grLr16GxA,5.0
rt3PC7WCgCKsoufmQJELfw,s_S54MoWhQxYCsjKsn_TTg,4.0
0lv7YK1Jmwp4iVWUIjHqcQ,c4-w_6Xv4i2qRE3c4Qas7w,4.0
fcD5KiJ_ACTsU6zLJR6CuQ,6kq9oLduJAYkb2WjAb36KA,5.0
s-QuErK1oRlAzT5qnO6FOQ,MeEvtL0DA11Vla25vix_0A,4.0
hzKQOJI8-7TM-BstJpSVCA,rTS8LsUmNIiXsXydE49tPA,4.0
NS3B17yHv2lBJfGuwSmVNw,-AD5PiuJHgdUcAK-Vxao2A,4.0
Y1N7LPhi3xAq3UBLKWpWNQ,xeSE3ct_V9U3_ibcrpb3_g,1.0
QrtY7-PmgiBkBT8LPYSqwQ,5TY6bUT3bbl9aHItiIXXqw,5.0
JgW2N6iok_iBytH2A3v5sw,Yu_WYzA4zIlCxAWqpDJchw,5.0
MjuZV5DMV87iDhkNrqQkPQ,deL9fV4Jw3XhS0WqGRKgiA,5.0
vwLV4TkRMoghs86tB1Ke8Q,be_yaOiBVVHngU1jFQV2rA,5.0
AhoxHm569hH_PRkoegDwcA,478TIlfHXfT3wvww54QsPg,4.0
JYcCYNWs8Ul6ewG5kCYW4Q,EAwh1OmG6t6p3nRaZOW_AA,3.0
9W73B44Iw8WslrTNB2CdCg,PoiXD7SMaa1iHElGb-OERA,5.0
ykBj3RG8-bSN5FOLAccGpw,DZwR0EIPKlmC3mMLhTkqcQ,4.0
ZC0v-coaz3wUgXL6yjphjg,kG4dBv7FYM7y5msCKb-wcg,2.0
hR8LdFd3hskR0eZbuMT31Q,xkVMIk_Vqh17f48ZQ_6b0w,4.0
yUyJf21ghBaVyyZHyOGGhQ,hEtb2D81MtRfKuAd1FdV6w,5.0
i1-sgxLbUNpVq2_3bNnZHA,hIUKufhwR6Ifn7bi0-phLA,3.0
SqVUNVeYJblyoUz4e-Fiqw,LLGGe9k7NTVy1Z2wH1_Uew,4.0
KGQZvfuthc12iq7p_VzX-w,SXfb2X6nTPC-IPhPiIi4Ww,5.0
uT-yzDkY79szXYNWk7zDzQ,DyOzNIeXUksPNLXYHnB-oQ,4.0
LGoYq9EufN34Es2r9i5mpg,AVA3AwMEHfLY9anV3WgDXA,1.0
PIG12rx9hiH4xf9_KBMj4Q,D4mjIxNRmC7ZTlLFVxSyuQ,4.0
erJ1HQwavgZx4996SMIxrA,_PVqHUwjev4oOXomC7pk3w,4.0
3MwccEgTNoXgc-en9e7Qzw,PdUMlF2CIGPA_kxc04UmhQ,5.0
d_uSfozaAZR4OpDNa8IiZQ,47WDyaBzlYK24wY1m_XnsA,4.0
YVQFzWm0H72mLUh-8gzd5w,GHS1rVjO-RMcRB6WJLpCDQ,3.0
Um-3UHQVVCtrX1m3chK5Bg,OGFBCNUHJ-182MbnV6NTvQ,5.0
Dqb34bnL4dzwZvySx--qqQ,7k5F32LULnjplZVQdI4DdQ,3.0
QqkTSDnhyCXJqe5y8PdT2A,2OgaMsHjo3VbcdQ0imHqkw,4.0
YE54kKTuqJJPNYWIKIpOEQ,mibbKeg4gbD9O58TCjDWgQ,2.0
iJc4HHs0uYnDFHqcv62CTw,FzY2g1J5IoMGmUDaw4ppFw,2.0
GWs9J6lIUqrySTxl6uXO0A,tMYYSWyTppDcF070Hmy-kQ,4.0
6owWBv_F8Tqti4zmnn2ymA,EbgUkmDxPUa2fr0rc8EFJQ,5.0
TYj0omarAZbxpVggjkreGw,lVVJMvqu4LXL5rBqjO6eqg,4.0
4krT9JxgkdxLKo7slwOKkA,QAqm1ubKgPYYqjZKxfi87A,5.0
iBuWNB9koLWgT0bMPg3eBg,Ia1JlEo7UUyZtmqRe1K1Pw,2.0
xcW5lXyjxODJQATvB8xN5A,GIfZNMP0oIJCje_Xp0Bgrw,4.0
6MsHD7EbrjT6COvOeoBeUQ,co5IBdTsoNWCRch-UzmXCg,3.0
dVYmwFWuFwuV3ay2VK5UbA,xDMUoSI8yb7_FZlMqQGzkA,3.0
EPa3uxyyGfRMpPX47lKwvQ,mibbKeg4gbD9O58TCjDWgQ,4.0
u7t0AEo7nJsV3bLGY_ndTQ,a9k9MQrr5KFyMD7_Lnwrhw,4.0
l7sZTLRUBK0k3xjRTj1CSA,TwjxYf6AgubBV5tNuZZulA,5.0
kcLuh-ck_Zj07TsodaaNUA,MVIthKWqwkQz0dai7LkVzQ,4.0
n86B7IkbU20AkxlFX_5aew,Jwwkt9oAKsNF4AuItTIdPw,2.0
BI4jBJVto2tEQ0NiaR0rNQ,fQt4D34vcJNtEf8Q4zte3w,2.0
AH3OZj4glpss6xXpOEHF7Q,_eNeiqWPt1MPLFF6DEIJeA,3.0
nbVhicAu_-rOrXKh7xV2dA,xoA1_vsxC0xD_fPgDZ2mbg,4.0
4d681x3sCw1Q9ySTyTYXlw,bRntmjztJ4dFDA_LYiEECw,3.0
91OffSkHKrOu9x76iD7Teg,Hp8k_RpSIWSeJguyaQpfIw,5.0
QFtcFkrpsPVhx91b8veWtw,aZG9Hp8fdgzq37iuB1QTYg,5.0
NIJWrUAz7-9IEqwZnGBT9g,BcLFIr4wtd3GQ3fnz15yDQ,5.0
IamJ-OX89_P-i-xkknwpPA,cDugOhPR40gBk-DYNPYREA,4.0
C__1BHWTGBNA5s2ZPH289g,B2KSgKekQfeOFHWH7g68Tg,5.0
B49e2hnBhzp7bwBmCPgdxg,Orgm9nmcClxnAUva4nOKyA,4.0
ikaBIGV31VZd1ipFBALORw,3FlWR_osNPb8dcqLgHebHw,1.0
ZvmC522FAwxt8qT1jxqliw,dJUhEAq8SP-0vQ1aVU7vVA,1.0
W7ZFD8xThjOX7_O0FDH5kA,E50mr3xobsahb77IBRwVTQ,5.0
o0emAbW2Z9MnyGxBUzH2ZA,qeJnMI5RmyJ2TZvkqvjn6Q,3.0
JFeQMdvX9H6CPtrDxPF0Yw,LBHbyID7tcaGszznHtnCrw,1.0
u6OIc9ndbqrd6fO_jU2xcw,6PqYwabO2g1r2ZB7eImOiw,4.0
6Af3nOBt9pPJd5E-ymnspg,kyphxFtMIC6w7ktg-fwxWA,3.0
7hlF-dR-m-e8nFZMWao8cQ,6TSpAuUdmo2UEn9emgd8xg,3.0
DCcweTztEpGjZrtHhCWMcQ,WbS58nfQQZaxWk1BUPBuJQ,4.0
QzebJb11d4AIIVi9kCekqw,rVgbF-_nZSeiCQQcCH810A,1.0
uT88e0NuTpxcqcv3cAyUKA,hqtZ2NmUlrNtHp7xW2BWoA,3.0
fkMiipV4j_DG5nSoBnZvbg,PlYrlj86zAYljZTRCBSZ3A,5.0
d8Nz9m-8pYosZKPjd9yNBA,cicPsia8Wj-DNRkmLbD_xg,4.0
bgJLZAEaB04x9UQIm3sATQ,qjnJFZtsY_nfRzoL3J_UWQ,3.0
dOxch7C1XaE4aRivX9kJuw,XiN6fI8I3Mzg2nPRJ9ukRQ,4.0
Dl05etq6qzMf5NOskjb7Ag,CQk3WJtULz_xOkUM6o7wpQ,1.0
augJQotyLB503iq1gVJ_tg,ZumOnWbstgsIE6bJlxw0_Q,5.0
U-lHUPZbG8R7Bqxzq8X_lQ,BSDKbSLFO3CP-uhfcuUCkA,1.0
eTqkngyxFIIoLKm1hq50bg,xy1McNUocWlt-8DZ7Ifg9A,3.0
YvzoOqfBProz9SveFwJYOw,-7BCZH437U5FjmNJ26llkg,4.0
3eUPfBdVr1BexmC0bGgCvQ,v015pusDxymYrTi_l48t2w,4.0
C2C0GPKvzWWnP57Os9eQ0w,8Q6jl7OW8DZzwANggDspcw,3.0
SBsQvmEEYJsD6xeRzHxf8Q,eQCYur0033RkZdh5VjbF8A,2.0
Rw4MCeeV8-CV4yy54aLqiA,m5PCxfNdQe0XPGVboo_NwQ,1.0
O38E6KW3oiUD9VxHNziakg,lweobd-AOEP1lYNTfhuHhQ,4.0
lyfYBqtDGJJ1c98pfLUcLQ,3gcERaGF0OquFMr-SeVJ7w,4.0
ufn1IPTJP7mRlmQP3a5dIQ,JTFFtWy_chbsHTs95yD_2Q,3.0
lL-wNa0TKK6LXrlcVmjYrQ,v_yCY6NCwxCPIsNZR80UfQ,5.0
vKUlUXLVylwdttu7h1_Y5Q,kfFRCUP1RXY_jNnBQCOsEw,4.0
KFZISl5mOUJ6bu3qCUrO-g,ZibmYdOPKLlqDM9oR6xzOA,5.0
3nDUQBjKyVor5wV0reJChg,1M1A-s6BbnzK3eURw01rZQ,4.0
4TcvKrUfYkqoZ6ejnqVY5w,V46DbgV5cTnYAwpBS70owQ,5.0
e1WA0YE3JpTg2Zb_lrHKQA,KPgyqG3MyFUDK7GRbUg51A,5.0
7svBs9qqPJHPRXZ56Q3ZuQ,YTqtM2WFhcMZGeAGA08Cfg,5.0
2VABkVdFhHGMo7wAqfofGA,Ej_5JlAQ2He6NBu_PSygGA,2.0
oEvsA_IvL0yRyI7d4lT-IA,RwMLuOkImBIqqYj4SSKSPg,5.0
hg9nHKYhRUSKWwgnXgn6Jg,BlAnehMvp5Y85QoFdIFrnQ,1.0
QkhRTrURcY3DW0BLLFPsIw,QCUjHPu7OF_bqfjnehlQaQ,2.0
0tvCcnfJnSs55iB6mqPk3w,l7jiGdlo-6QdrkguYaAgvg,4.0
xD0zXwapBausN9rwNLAXcg,vGAJwqvfJLoeHdaM-8eRng,2.0
-DPkNlW9tR4qfZpoQW4Vjg,oZyaFqZYf0eqKRiP-aY81Q,3.0
I-4KVZ9lqHhk8469X9FvhA,7kDN_jrcBlnjSMGmHMbxUw,5.0
OaiL5zyYntlvvxTkxzWgvg,ufWzp8bwkNRwgLUE07QYdA,2.0
7weuSPSSqYLUFga6IYP4pg,MXC9pwIxovWUc9yu1F8OxA,5.0
CLbpPUqP6XpeAfoqScGaJQ,DJuQgsoj-qmU0i5iTAa4aA,2.0
vSnYdIYsF6SJ7mHS9ESSjQ,yAfjWdRbd4oa9gxEskyjsQ,5.0
gKU45Tq9JJ9Z7HiZChu3ew,guGPP-3ZsXdLNjtZDnR7tw,5.0
FIk4lQQu1eTe2EpzQ4xhBA,CH3GQlTeeCdT51ddJAxwVg,5.0
QgRx5RzxLofNAwW_Cw15Yw,DVJkxZkLKS76Khb2y6XA6A,2.0
CkqmyV3UWUd70oM3F-PahQ,AyUO53ftWgCU0gcrYMb3cQ,4.0
oS2O8YQ31HTSTQgPQKc7Cg,XOVM5rcZiCErA6uzttBnJw,5.0
HgCv2lm-GuACRanD7bSqyA,nDn2h-_c7Xk4UwM0aiXZlw,4.0
lxf_9ap6K75XdSn97V8_Mw,K7fip0nDFFdCC7OCnNOotQ,3.0
gvuvcjAVl1ElyXTgU80VRg,QteBKpZTRa2dJ3u7MLiXww,4.0
MxFNcMUjU5FXG2uqFYiP_g,7vHvQCjPq5pWj7Rio1A--w,2.0
9BuTUHt6Zlm-UCjaGD6aJQ,YNjavvZq9SasjkIndOOK4Q,5.0
dF6j86LQWN3RS0r-Oz5Q2A,GmdujALb1Nq2RHGr7jhCaA,4.0
n0r_0HkCFaC175vXtIVcaQ,XiN6fI8I3Mzg2nPRJ9ukRQ,5.0
hilL60vuuh06sMxs6Ckkog,IZivKqtHyz4-ts8KsnvMrA,5.0
2_J91lZzqXOYyYeNcVd2YQ,Jcyu0ml7rxizEA8giSH-8A,4.0
SCSV8lHxXkS8fdeJTqnomw,-kTHAUKuzh7cFZjVAW55Ug,5.0
ZcU3nVejaJJ7UhYRtZMNNQ,_JUcpJNi3BbVyrXADNrXTg,1.0
JgOcyMF1lTwSVCarSZrrrA,ewWGrjlWHkXXBsLinpauKQ,4.0
wzyGNvArcpUjZauRWFrKHA,TVSk_tmVnnqS6ZCp7oJj1g,3.0
GSMFNKyjgfuG5Cxw3B5HLA,Q1L_Nb1QsD0S9pbng5-kMQ,3.0
Ry1O_KXZHGRI8g5zBR3IcQ,h7uxML49NQ_Wj-7zk0DSqg,3.0
gwIqbXEXijQNgdESVc07hg,G24p1oGGfY3t-m8Z2lPCaQ,4.0
IdD1Z_PMqF0zUn3uZWSeAg,KU7eFCdA47v6zeKF3a7j6A,4.0
fP_BHT5kAytx1k0H2Erg2A,qXk2CS1-6jKTKpMUIgN9kQ,2.0
qKpkRCPk4ycbllTfFcRbNw,w9m3ecVIWO0z0I0m_l8Cpw,4.0
e6OZfbZXq4OuPRQlOqO8Ww,TpwCjlKsdYjLsvlYhKGt4g,5.0
Nhk0jTP2gkU12G4LHJVR3A,wjf1uZNr6E4LQ0nUNHX5AA,5.0
DkLSyxogCcJXY5DbTZ-f2A,qEneEkjgJp8pLty7dIy_YA,4.0
ltUb21ZilinnvIjGbO9FAQ,-Le6cwbZL4tDZwNHwipfKg,4.0
sf8w4vCA_ppXUAje04FjOQ,OHFH6ALQqq35NiEbD1eXuw,4.0
htiVdsiY_rBmJc65aZ3YAA,PkJUpidg_HzdxtdF6wDxeg,3.0
HO-OEQgDzGq3fOK5sQP5Lg,Qihead6oTtWCwde3TBqlGg,5.0
MPozTU7MRVKYISO5prvzdg,Gi48Z9ZPlEUgQU1xo_7Hjw,3.0
4RlbldVNFjekCgE50m2CGw,SKGTOUDKKhkPQG-Yjfvbdw,3.0
dqKGX-Zz61Cz62S86mHNmg,88RkIuXwJeDzfzSu9xsyzw,5.0
rYAv-1PLU05UGKXWOMee3w,Cy1bPenka65T2AUBAn-WkQ,3.0
